ID,Title,Location,Company,Condition,ExpireDate
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52398798,2025년도 하반기 신입(인턴) 및 경력사원 채용,서울성동구,(주)클리오,서울 성동구신입·경력학력무관정규직·계약직,~ 01/16(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52582278,"[서울 가산]마케팅 담당 일반 사무직 채용(정규직, 경력 무관)",서울금천구,(주)쇼엠,서울 금천구경력무관학력무관정규직,~ 01/15(목)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52107619,2025년 예가람저축은행 각 부문별 [경력/전문계약직/외국인] 직원 공개 채용,서울중구,(주)예가람저축은행,서울 중구신입·경력대졸↑정규직·계약직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52579674,[CJ그룹 계열사] CJ 4DPLEX 콘텐츠 사업관리 채용,서울마포구,씨제이포디플렉스(주),서울 마포구경력 3~10년대졸↑정규직,~ 12/28(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52397179,에이엠㈜ 신입/경력 채용 모집,경기과천시,에이엠(주),경기 과천시신입·경력대졸↑정규직,~ 12/24(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52568257,"데이터 분석, 시각화, 데이터 레이크(Snowflake) 운영 신입사원",서울강남구,알디에스(주),"서울 강남구신입대졸↑정규직3,900 만원",~ 12/30(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52593380,각 부문별 경력사원 채용,경기성남시 분당구,(주)피타소프트,경기 성남시 분당구경력학력무관정규직,~ 01/14(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52329561,각 부문별 신입/경력 사무직 채용,울산북구,덕산하이메탈(주),울산 북구경력무관초대졸↑정규직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52398683,[디지털프레소] 프론트엔드 개발자 채용 (Fullstack 경험 우대),서울광진구,(주)디지털프레소,서울 광진구경력무관대졸↑계약직,~ 12/25(목)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52447513,S/W QA & Test Engineer (신입/경력) 모집합니다.,서울구로구,컴즈(주),서울 구로구경력무관초대졸↑정규직·프리랜서,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52626237,[전장BU] 26년 상반기 체험형 인턴,경기용인시 기흥구,현대모비스(주),경기 용인시 기흥구경력무관대졸↑인턴직,~ 12/30(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52552310,[카카오 계열사] AI 워크플로우 기획 (Agent Maker),서울강남구,(주)보이스루,서울 강남구경력무관학력무관정규직,상시채용
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52544259,[2026 상반기] 네트워크/보안 기술지원 엔지니어 모집,서울강남구,(주)파인앤애플시스템즈,서울 강남구신입·경력초대졸↑정규직,~ 02/09(월)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52427674,R&D / 서버/백엔드 개발자(신입),서울강남구,(주)반프,서울 강남구신입대졸↑정규직·전문연구요원,~ 12/27(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52386816,QA / 테스트 엔지니어,서울종로구,(주)아드리엘,서울 종로구신입·경력대졸↑정규직,~ 12/24(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52593523,[빅밸류] 데이터 직무 채용(신입/전문연구요원),서울중구,주식회사 빅밸류,서울 중구경력무관학력무관정규직,채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52171004,[경력무관] 웹 어플리케이션 개발자 모집,경남창원시,(주)투곰스,경남 창원시경력무관학력무관정규직,~ 12/28(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52444554,[Socra AI] Data Engineer (신입),서울강남구,주식회사 소크라에이아이,서울 강남구신입학력무관정규직,~ 12/30(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52496023,정보 보안 운영 관리 엔지니어,서울서초구,(주)이스트게임즈,"서울 서초구경력무관학력무관정규직4,404 만원",~ 02/03(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52582435,"AI 통합검침 시스템 개발을 함께할 SW/HW/RF,서버개발자 채용",경기안양시 동안구,천일계전(주),경기 안양시 동안구신입·경력학력무관정규직·계약직,~ 01/15(목)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52605431,[WAUG]와그 서버개발팀 팀원 채용,서울종로구,(주)와그,서울 종로구경력 3~10년초대졸↑정규직,~ 01/17(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52602263,(주)디엔디이 엔지니어 인원모집,부산해운대구,(주)디엔디이,"부산 해운대구신입·경력대졸↑정규직3,500 만원",~ 02/16(월)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52416853,[PYTHON SI 판교] 데이터표준화 및 데이터마트 구축 개발 (7),경기성남시 분당구,(주)제이투이,경기 성남시 분당구경력10년↑초대졸↑프리랜서,~ 12/27(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52469878,[프람트테크놀로지] 소프트웨어 개발분야 정규직 신입사원 채용,서울강남구,(주)프람트테크놀로지,"서울 강남구신입대졸↑정규직4,200 만원",~ 01/02(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52568585,[티맵모빌리티] Backend Engineer,서울중구,티맵모빌리티(주),서울 중구경력2년↑초대졸↑정규직,채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52426505,[쿠팡CFS] Business Analyst (비즈니스 분석가),서울송파구,쿠팡풀필먼트서비스(유),서울 송파구경력5년↑학력무관정규직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52615114,[인젠트]OSD서비스팀 DB 엔지니어 채용,서울영등포구,(주)인젠트,서울 영등포구신입·경력대졸↑정규직,~ 01/04(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52629443,[채용]Solution Engine Developer &Data Engineer,서울강남구,(주)뉴로코어,서울 강남구경력무관대졸↑정규직·계약직,~ 01/21(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52578946,윈스테크넷 대규모 경력 채용 - 개발/품질보증 분야,경기성남시 분당구,(주)윈스테크넷,경기 성남시 분당구신입·경력초대졸↑정규직,~ 01/05(월)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52603421,Data 엔지니어 - Junior (대전 근무),대전서구,(주)시스트란,대전 서구신입대졸↑정규직,~ 01/17(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52615555,시스템 개발 및 운영 -부산(0명),부산해운대구,주식회사 투그램시스템즈,부산 해운대구경력5년↑대졸↑정규직,~ 02/17(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52605078,React / Java 개발자 채용,서울종로구,(주)지에스비즈플,서울 종로구경력 3~10년학력무관정규직,~ 01/16(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52570934,IT운영 인프라팀 채용,서울서초구,(주)엘솔루,서울 서초구경력1년↑초대졸↑정규직,~ 01/14(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52569888,AI Software Engineer (신입),서울강남구,(주)애자일소다,서울 강남구신입고졸↑정규직,~ 01/13(화)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52440318,AI 플랫폼 백엔드 개발자(전문연구요원 가능),경기화성시,(주)트윔,경기 화성시신입·경력석사↑정규직,~ 12/31(수)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52591857,[펀다] 풀스택/백엔드 개발자 채용,서울금천구,(주)펀다,"서울 금천구경력 2~5년학력무관정규직4,500 만원",채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52531368,[마곡] SW 테스트 엔지니어 (QA) 신입 및 경력사원 채용,서울강서구,(주)인피닉,서울 강서구경력무관학력무관정규직,~ 01/09(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52603061,전산 IT 담당자 채용 (인원 충원),경북경산시,(주) 미광콘택트렌즈,경북 경산시경력3년↑초대졸↑정규직·계약직,~ 01/15(목)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52590039,크럭스데이타 금융솔루션 개발자 채용(신입/경력),서울강남구,(주)디리아,서울 강남구경력무관대졸↑정규직,~ 01/16(금)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52611377,(주)세이브더팜즈 플랫폼 개발자 모집-천안,충남천안시 서북구,(주)세이브더팜즈,충남 천안시 서북구경력무관학력무관정규직,~ 01/18(일)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52603304,경력직 개발자를 초빙합니다.,서울마포구,모바일엔트로피(주),서울 마포구경력 3~7년초대졸↑정규직,~ 01/17(토)
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52613519,인프라 엔지니어 채용,서울금천구,(주)인벤,서울 금천구경력무관초대졸↑정규직,채용시
https://www.saramin.co.kr/zf_user/jobs/relay/view?&rec_idx=52418097,[펄어비스] [신입] 시스템 엔지니어 모집,경기과천시,(주)펄어비스,경기 과천시신입학력무관정규직,~ 01/26(월)
